id,man_id,model_name,is_car,is_moto,is_spec
15061,71,938M,FALSE,FALSE,TRUE
1189,43,940,TRUE,FALSE,FALSE
943,33,944,TRUE,FALSE,FALSE
5691,133,945 E,FALSE,FALSE,TRUE
5630,115,95,FALSE,FALSE,TRUE
18529,1229,95 IQ,FALSE,FALSE,TRUE
18481,1229,95 ST,FALSE,FALSE,TRUE
1008,36,95 Station Wagon,TRUE,FALSE,FALSE
18605,1229,95 TN,FALSE,FALSE,TRUE
18641,1229,95 UW,FALSE,FALSE,TRUE
5631,115,95 X,FALSE,FALSE,TRUE
4806,121,95 XT,FALSE,FALSE,TRUE
11766,858,950,FALSE,FALSE,TRUE
15065,71,950,FALSE,FALSE,TRUE
3183,105,950 Adventure,FALSE,TRUE,FALSE
5692,133,950 E,FALSE,FALSE,TRUE
15069,71,950 GC,FALSE,FALSE,TRUE
3184,105,950 SM,FALSE,TRUE,FALSE
7574,120,952,FALSE,FALSE,TRUE
7578,120,952.3,FALSE,FALSE,TRUE
14925,71,953,FALSE,FALSE,TRUE
944,33,959,TRUE,FALSE,FALSE
2601,81,959 Pinagale,FALSE,TRUE,FALSE
1009,36,96,TRUE,FALSE,FALSE
1190,43,960,TRUE,FALSE,FALSE
5856,117,960 backhoe,FALSE,FALSE,TRUE
5857,117,960 Elektron bachkoe,FALSE,FALSE,TRUE
5858,117,960 Elite bachkoe ,FALSE,FALSE,TRUE
1985,33,962,TRUE,FALSE,FALSE
15073,71,962,FALSE,FALSE,TRUE
14929,71,963,FALSE,FALSE,TRUE
1977,33,964,TRUE,FALSE,FALSE
5226,97,965,TRUE,FALSE,FALSE
5859,117,965 Elektron bachkoe,FALSE,FALSE,TRUE
5860,117,965 viking bachkoe ,FALSE,FALSE,TRUE
5218,97,966,TRUE,FALSE,FALSE
15077,71,966,FALSE,FALSE,TRUE
15081,71,966 GC,FALSE,FALSE,TRUE
15085,71,966 XE,FALSE,FALSE,TRUE
13127,95,967,FALSE,FALSE,TRUE
945,33,968,TRUE,FALSE,FALSE
5217,97,968M,TRUE,FALSE,FALSE
4984,97,969,TRUE,FALSE,FALSE
13130,95,969,FALSE,FALSE,TRUE
5632,115,97,FALSE,FALSE,TRUE
5693,133,970 E,FALSE,FALSE,TRUE
5861,117,970 Elite bachkoe,FALSE,FALSE,TRUE
15089,71,972,FALSE,FALSE,TRUE
15093,71,972 XE,FALSE,FALSE,TRUE
14933,71,973,FALSE,FALSE,TRUE
5633,115,98,FALSE,FALSE,TRUE
15097,71,980,FALSE,FALSE,TRUE
19267,113,980,FALSE,FALSE,TRUE
5862,117,980 bachkoe,FALSE,FALSE,TRUE
15101,71,980 XE,FALSE,FALSE,TRUE
15105,71,982,FALSE,FALSE,TRUE
15109,71,982 XE,FALSE,FALSE,TRUE
4040,328,985,FALSE,TRUE,FALSE
4041,328,986,FALSE,TRUE,FALSE
15113,71,986,FALSE,FALSE,TRUE
4042,328,987,FALSE,TRUE,FALSE
15117,71,988,FALSE,FALSE,TRUE
15125,71,988 GC,FALSE,FALSE,TRUE
15121,71,988 XE,FALSE,FALSE,TRUE
1010,36,99,TRUE,FALSE,FALSE
15129,71,990,FALSE,FALSE,TRUE
3185,105,990 Adventure,FALSE,TRUE,FALSE
3186,105,990 SM,FALSE,TRUE,FALSE
3187,105,990 Super Duke,FALSE,TRUE,FALSE
1978,33,991,TRUE,FALSE,FALSE
15133,71,992,FALSE,FALSE,TRUE
1979,33,993,TRUE,FALSE,FALSE
15137,71,993,FALSE,FALSE,TRUE
15141,71,995,FALSE,FALSE,TRUE
1980,33,996,TRUE,FALSE,FALSE
2602,81,996,FALSE,TRUE,FALSE
1981,33,997,TRUE,FALSE,FALSE
2650,81,998,FALSE,TRUE,FALSE
2603,81,999,FALSE,TRUE,FALSE
5144,131,9m³,FALSE,FALSE,TRUE
19399,115,9S 285,FALSE,FALSE,TRUE
19395,115,9S 310,FALSE,FALSE,TRUE
19391,115,9S 340,FALSE,FALSE,TRUE
19387,115,9S 370,FALSE,FALSE,TRUE
19383,115,9S 400,FALSE,FALSE,TRUE
19379,115,9S 425,FALSE,FALSE,TRUE
15525,110,9T-2,FALSE,FALSE,TRUE
1486,84,A 1,TRUE,FALSE,FALSE
476,21,A 112,TRUE,FALSE,FALSE
16421,271,A 300,FALSE,TRUE,FALSE
12931,1003,A 340,FALSE,FALSE,TRUE
1483,84,A 5,TRUE,FALSE,FALSE
6218,85,A 60,TRUE,FALSE,FALSE
4591,208,A Series,FALSE,FALSE,TRUE
2007,2,A1,TRUE,FALSE,FALSE
5257,186,A104,FALSE,FALSE,TRUE
5258,186,A114,FALSE,FALSE,TRUE
5259,186,A124,FALSE,FALSE,TRUE
5260,186,A134,FALSE,FALSE,TRUE
32,2,A2,TRUE,FALSE,FALSE
13651,194,A2 ,FALSE,TRUE,FALSE
33,2,A3,TRUE,FALSE,FALSE
3582,291,A30E125M,FALSE,TRUE,FALSE
34,2,A4,TRUE,FALSE,FALSE
15777,110,A45E,FALSE,FALSE,TRUE
15781,110,A45EH,FALSE,FALSE,TRUE
1508,2,A5,TRUE,FALSE,FALSE
6426,397,A5,TRUE,FALSE,FALSE
12919,1003,A580 ,FALSE,FALSE,TRUE
35,2,A6,TRUE,FALSE,FALSE
1688,2,A7,TRUE,FALSE,FALSE
9411,132,A7,FALSE,FALSE,TRUE
36,2,A8,TRUE,FALSE,FALSE
12767,161,A800,TRUE,FALSE,FALSE
5255,186,A84,FALSE,FALSE,TRUE
5256,186,A94,FALSE,FALSE,TRUE
11230,774,AB 220,FALSE,FALSE,TRUE
11234,774,AB 340,FALSE,FALSE,TRUE
11238,774,AB 500,FALSE,FALSE,TRUE
11242,774,AB 600,FALSE,FALSE,TRUE
4853,362,AC 100-4L,FALSE,FALSE,TRUE
5920,182,AC 15,FALSE,FALSE,TRUE
4856,362,AC 160-5,FALSE,FALSE,TRUE
5921,182,AC 20,FALSE,FALSE,TRUE
4854,362,AC 220-5,FALSE,FALSE,TRUE
5922,182,AC 30,FALSE,FALSE,TRUE
12995,1003,AC 35,FALSE,FALSE,TRUE
12939,1003,AC 40,FALSE,FALSE,TRUE
4857,362,AC 55-3,FALSE,FALSE,TRUE
12991,1003,AC 60,FALSE,FALSE,TRUE
4855,362,AC 60-3,FALSE,FALSE,TRUE
11646,838,AC155,FALSE,FALSE,TRUE
11654,838,AC205,FALSE,FALSE,TRUE
11658,838,AC265,FALSE,FALSE,TRUE
5200,131,AC60,FALSE,FALSE,TRUE
11650,838,AC80,FALSE,FALSE,TRUE
2025,13,Acadia,TRUE,FALSE,FALSE
185,7,Acadiane,TRUE,FALSE,FALSE
391,16,Accent,TRUE,FALSE,FALSE
344,14,Accord,TRUE,FALSE,FALSE
18861,317,Accord,FALSE,FALSE,TRUE
6994,136,ACE 150,FALSE,TRUE,FALSE
3682,212,Ace Of Spades,FALSE,TRUE,FALSE
10162,682,Acma,FALSE,FALSE,TRUE
4862,363,Acron TX16,FALSE,FALSE,TRUE
4863,363,Acron TX17,FALSE,FALSE,TRUE
11550,14,Activa 100 cc,FALSE,TRUE,FALSE
4972,14,Activa I,FALSE,TRUE,FALSE
1653,14,Acty Truck,FALSE,FALSE,TRUE
4356,14,Acty Van,TRUE,FALSE,TRUE
1311,64,Actyon,TRUE,FALSE,FALSE
12242,954,AD,FALSE,FALSE,TRUE
14993,71,AD30,FALSE,FALSE,TRUE
14997,71,AD45,FALSE,FALSE,TRUE
15001,71,AD63,FALSE,FALSE,TRUE
879,31,Admiral,TRUE,FALSE,FALSE
6303,376,Admiral,TRUE,FALSE,FALSE
2028,30,Advan,TRUE,FALSE,FALSE
3940,141,Adventurer 900,FALSE,TRUE,FALSE
11510,66,AE45,FALSE,FALSE,TRUE
6436,146,Aeolus A60,TRUE,FALSE,FALSE
6435,146,Aeolus A9,TRUE,FALSE,FALSE
6430,146,Aeolus AX3,TRUE,FALSE,FALSE
6431,146,Aeolus AX4,TRUE,FALSE,FALSE
6433,146,Aeolus AX7,TRUE,FALSE,FALSE
6437,146,Aeolus E70,TRUE,FALSE,FALSE
6434,146,Aeolus EX1EV,TRUE,FALSE,FALSE
6440,146,Aeolus H30,TRUE,FALSE,FALSE
6438,146,Aeolus YIXUAN,TRUE,FALSE,FALSE
6439,146,Aeolus YIXUAN GS,TRUE,FALSE,FALSE
1054,40,Aerio,TRUE,FALSE,FALSE
3601,293,Aero,FALSE,TRUE,FALSE
9723,59,Aerox,FALSE,TRUE,FALSE
19275,1275,AF,FALSE,FALSE,TRUE
7421,210,AF-33,FALSE,FALSE,TRUE
2306,107,AF1 125,FALSE,TRUE,FALSE
2307,107,AF1 50,FALSE,TRUE,FALSE
6192,380,AFE6-E200,FALSE,TRUE,FALSE
3583,291,AGB-21,FALSE,TRUE,FALSE
3584,291,AGB-27,FALSE,TRUE,FALSE
3585,291,AGB-28,FALSE,TRUE,FALSE
3586,291,AGB-29,FALSE,TRUE,FALSE
3587,291,AGB-30A,FALSE,TRUE,FALSE
3592,291,AGB-31,FALSE,TRUE,FALSE
3591,291,AGB-35A,FALSE,TRUE,FALSE
880,31,Agila,TRUE,FALSE,FALSE
4338,275,Agility,FALSE,TRUE,FALSE
5903,154,AGROPLUS F KEYLINR,FALSE,FALSE,TRUE
12138,950,AHT 6,FALSE,FALSE,TRUE
775,29,Airtrek,TRUE,FALSE,FALSE
1647,14,Airwave,TRUE,FALSE,FALSE
7997,489,Aito M5,TRUE,FALSE,FALSE
18181,489,Aito M9,TRUE,FALSE,FALSE
6403,275,AK 550,FALSE,TRUE,FALSE
5577,67,AKO 18,FALSE,FALSE,TRUE
4576,348,AKUMA,FALSE,TRUE,FALSE
11730,854,AL 95,FALSE,FALSE,TRUE
2528,139,Alazzurra 350,FALSE,TRUE,FALSE
2529,139,Alazzurra 650,FALSE,TRUE,FALSE
279,11,Albea,TRUE,FALSE,FALSE
123,5,Alero,TRUE,FALSE,FALSE
3721,313,Alfa,FALSE,TRUE,FALSE
14,1,Alfasud,TRUE,FALSE,FALSE
15,1,Alfetta,TRUE,FALSE,FALSE
1015,37,Alhambra,TRUE,FALSE,FALSE
110,4,Allante,TRUE,FALSE,FALSE
1902,41,Allex,TRUE,FALSE,FALSE
1078,41,Allion,TRUE,FALSE,FALSE
37,2,Allroad,TRUE,FALSE,FALSE
826,30,Almera,TRUE,FALSE,FALSE
2656,248,Alpha,FALSE,TRUE,FALSE
2952,260,Alpha,FALSE,TRUE,FALSE
3513,285,Alpha,FALSE,TRUE,FALSE
3567,290,Alpha,FALSE,TRUE,FALSE
3625,297,Alpha,FALSE,TRUE,FALSE
4043,329,Alpha,FALSE,TRUE,FALSE
2254,215,Alpha 110,FALSE,TRUE,FALSE
2255,215,Alpha 50,FALSE,TRUE,FALSE
1762,41,Alphard,TRUE,FALSE,FALSE
7737,8,Alpheon,TRUE,FALSE,FALSE
12715,161,Alsvin,TRUE,FALSE,FALSE
4868,363,Altano TDX21,FALSE,FALSE,TRUE
4866,363,Altano TX17,FALSE,FALSE,TRUE
4867,363,Altano TX18,FALSE,FALSE,TRUE
1936,37,Altea,TRUE,FALSE,FALSE
1079,41,Altezza,TRUE,FALSE,FALSE
827,30,Altima,TRUE,FALSE,FALSE
232,9,Altis,TRUE,FALSE,FALSE
1055,40,Alto,TRUE,FALSE,FALSE
13647,194,Am,FALSE,TRUE,FALSE
17037,1117,AM 20,FALSE,FALSE,TRUE
5249,126,AM 74,FALSE,TRUE,FALSE
3602,293,Amagi,FALSE,TRUE,FALSE
1708,42,Amarok,TRUE,FALSE,FALSE
3941,141,America,FALSE,TRUE,FALSE
186,7,AMI,TRUE,FALSE,FALSE
1476,17,Amigo,TRUE,FALSE,FALSE
2160,31,Ampera,TRUE,FALSE,FALSE
17041,1117,AMX 10,FALSE,FALSE,TRUE
18873,62,Andecar C350 ,FALSE,FALSE,TRUE
2178,80,Andere,TRUE,FALSE,FALSE
2222,207,Andere,TRUE,FALSE,FALSE
12214,954,ANT 30,FALSE,FALSE,TRUE
1649,31,Antara,TRUE,FALSE,FALSE
12014,922,ANZEK,FALSE,FALSE,TRUE
12158,954,AP,FALSE,FALSE,TRUE
13961,71,AP1000,FALSE,FALSE,TRUE
13945,71,AP1055,FALSE,FALSE,TRUE
13949,71,AP400,FALSE,FALSE,TRUE
13937,71,AP455,FALSE,FALSE,TRUE
13953,71,AP500,FALSE,FALSE,TRUE
13941,71,AP555,FALSE,FALSE,TRUE
13957,71,AP600,FALSE,FALSE,TRUE
2585,246,Apache,FALSE,TRUE,FALSE
16761,319,Apache  RTR 200,FALSE,TRUE,FALSE
18369,319,APACHE 160cc,FALSE,TRUE,FALSE
4573,348,APACHE 250,FALSE,TRUE,FALSE
4578,348,APACHE SM,FALSE,TRUE,FALSE
4577,348,APACHE SMR,FALSE,TRUE,FALSE
2765,14,Ape 50,FALSE,TRUE,FALSE
3510,285,APEX10,FALSE,TRUE,FALSE
3511,285,APEX125,FALSE,TRUE,FALSE
3512,285,APEX14,FALSE,TRUE,FALSE
10950,758,APG,FALSE,FALSE,TRUE
12162,954,APH,FALSE,FALSE,TRUE
3589,291,APL50QL,FALSE,TRUE,FALSE
12166,954,APN,FALSE,FALSE,TRUE
12170,954,APP,FALSE,FALSE,TRUE
233,9,Applause,TRUE,FALSE,FALSE
12174,954,APR,FALSE,FALSE,TRUE
12911,40,APV,TRUE,FALSE,FALSE
1764,41,Aqua,TRUE,FALSE,FALSE
3040,262,Aquila GV125,FALSE,TRUE,FALSE
3034,262,Aquila GV250,FALSE,TRUE,FALSE
3035,262,Aquila GV650,FALSE,TRUE,FALSE
3321,61,AR 50,FALSE,TRUE,FALSE
4775,355,AR95,FALSE,FALSE,TRUE
213,8,Arcadia,TRUE,FALSE,FALSE
881,31,Arena,TRUE,FALSE,FALSE
280,11,Argenta,TRUE,FALSE,FALSE
1522,92,Aria,TRUE,FALSE,FALSE
5912,119,Arion 460-410,FALSE,FALSE,TRUE
5911,119,Arion 660-510,FALSE,FALSE,TRUE
1080,41,Aristo,TRUE,FALSE,FALSE
9806,30,Ariya,TRUE,FALSE,FALSE
2589,246,Arizona,FALSE,TRUE,FALSE
4007,325,Arlen Ness Jackpot,FALSE,TRUE,FALSE
828,30,Armada,TRUE,FALSE,FALSE
10170,690,Armadora,FALSE,FALSE,TRUE
16,1,Arna,TRUE,FALSE,FALSE
1448,78,Arnage,TRUE,FALSE,FALSE
1016,37,Arosa,TRUE,FALSE,FALSE
6309,42,Arteon,TRUE,FALSE,FALSE
7965,473,AS,TRUE,FALSE,FALSE
5199,131,AS60,FALSE,FALSE,TRUE
412,17,Ascender,TRUE,FALSE,FALSE
7504,39,Ascent,TRUE,FALSE,FALSE
882,31,Ascona,TRUE,FALSE,FALSE
413,17,Aska,TRUE,FALSE,FALSE
1257,48,Aslk 2136 Kombi,TRUE,FALSE,FALSE
1258,48,Aslk 2137 Kombi,TRUE,FALSE,FALSE
1259,48,Aslk 2138,TRUE,FALSE,FALSE
1260,48,Aslk 2140,TRUE,FALSE,FALSE
11446,798,ASM-70i,FALSE,FALSE,TRUE
11454,798,ASM100i,FALSE,FALSE,TRUE
11458,798,ASM101,FALSE,FALSE,TRUE
11450,798,ASM71i,FALSE,FALSE,TRUE
776,29,Aspire,TRUE,FALSE,FALSE
4641,356,ASsailant,FALSE,TRUE,FALSE
124,5,Astra,TRUE,FALSE,FALSE
883,31,Astra,TRUE,FALSE,FALSE
1574,93,Astra,TRUE,FALSE,FALSE
7789,62,Astra,FALSE,FALSE,TRUE
125,5,Astro,TRUE,FALSE,FALSE
4874,363,Astromega,FALSE,FALSE,TRUE
4864,363,Astron TX16,FALSE,FALSE,TRUE
4865,363,Astron TX17,FALSE,FALSE,TRUE
1665,29,ASX,TRUE,FALSE,FALSE
7969,473,AT,TRUE,FALSE,FALSE
528,24,Atenza,TRUE,FALSE,FALSE
2468,229,Athena,FALSE,TRUE,FALSE
3211,61,Athlete,FALSE,TRUE,FALSE
2360,223,Atila 125,FALSE,TRUE,FALSE
8135,515,Atlantis 45,FALSE,TRUE,FALSE
8139,515,Atlantis 51,FALSE,TRUE,FALSE
2180,42,Atlas,TRUE,FALSE,FALSE
4352,30,Atlas,FALSE,FALSE,TRUE
12799,89,Atlas,TRUE,FALSE,FALSE
12226,954,Ato,FALSE,FALSE,TRUE
5879,205,ATOM 22,FALSE,FALSE,TRUE
5878,205,ATOM 26,FALSE,FALSE,TRUE
392,16,Atos,TRUE,FALSE,FALSE
5913,119,Atos 350-220,FALSE,FALSE,TRUE
6998,136,ATP 330,FALSE,TRUE,FALSE
7002,136,ATP 500,FALSE,TRUE,FALSE
234,9,Atrai/extol,TRUE,FALSE,FALSE
1837,4,ATS,TRUE,FALSE,FALSE
6667,4,ATS-V,TRUE,FALSE,FALSE
12983,1003,ATT 27,FALSE,FALSE,TRUE
12999,1003,ATT 280,FALSE,FALSE,TRUE
12943,1003,ATT 300,FALSE,FALSE,TRUE
12959,1003,ATT 340,FALSE,FALSE,TRUE
12975,1003,ATT 35,FALSE,FALSE,TRUE
12923,1003,ATT 350,FALSE,FALSE,TRUE
12963,1003,ATT 380,FALSE,FALSE,TRUE
12971,1003,ATT 390,FALSE,FALSE,TRUE
12951,1003,ATT 400,FALSE,FALSE,TRUE
12927,1003,ATT 400-2,FALSE,FALSE,TRUE
12955,1003,ATT 600.2,FALSE,FALSE,TRUE
12987,1003,ATT 680,FALSE,FALSE,TRUE
12947,1003,ATT 900,FALSE,FALSE,TRUE
4258,332,Attax,FALSE,TRUE,FALSE
6094,29,Attrage,TRUE,FALSE,FALSE
6360,356,ATV,FALSE,TRUE,FALSE
5698,125,ATV  100cc ,FALSE,TRUE,FALSE
5699,125,ATV 125cc ,FALSE,TRUE,FALSE
5700,125,ATV 150cc ,FALSE,TRUE,FALSE
5697,125,ATV 50cc ,FALSE,TRUE,FALSE
6312,386,ATV300-D,FALSE,TRUE,FALSE
6313,386,ATV300-D EFI,FALSE,TRUE,FALSE
12230,954,Auc,FALSE,FALSE,TRUE
8053,161,Auchan,TRUE,FALSE,FALSE
3451,181,Audace,FALSE,TRUE,FALSE
10942,758,AUF / AUFH,FALSE,FALSE,TRUE
10938,758,AUH,FALSE,FALSE,TRUE
10006,143,Auman BJ3259,FALSE,FALSE,TRUE
5786,143,Auman Est Dumper,FALSE,FALSE,TRUE
5784,143,Auman Est-A,FALSE,FALSE,TRUE
5785,143,Auman Est-M,FALSE,FALSE,TRUE
9998,143,AUMAN ETX,FALSE,FALSE,TRUE
10042,143,Aumark BJ1041,FALSE,FALSE,TRUE
10026,143,Aumark BJ1088,FALSE,FALSE,TRUE
10030,143,Aumark BJ1108,FALSE,FALSE,TRUE
10034,143,Aumark BJ1126,FALSE,FALSE,TRUE
5782,143,Aumark C,FALSE,FALSE,TRUE
5781,143,Aumark S,FALSE,FALSE,TRUE
10014,143,Aumark TM1030,FALSE,FALSE,TRUE
5783,143,Aumark TX,FALSE,FALSE,TRUE
1940,93,Aura,TRUE,FALSE,FALSE
1761,41,Auris,TRUE,FALSE,FALSE
10890,758,AUT,FALSE,FALSE,TRUE
5025,367,AUTFITTER X 8X8,FALSE,TRUE,FALSE
10894,758,AUTH,FALSE,FALSE,TRUE
3003,180,Automatic 430,FALSE,TRUE,FALSE
10898,758,AUTW,FALSE,FALSE,TRUE
19279,1275,AV,FALSE,FALSE,TRUE
1845,5,Avalanche,TRUE,FALSE,FALSE
1081,41,Avalon,TRUE,FALSE,FALSE
345,14,Avancier,TRUE,FALSE,FALSE
6364,16,Avante,TRUE,FALSE,FALSE
966,34,Avantime,TRUE,FALSE,FALSE
7745,41,Avanza,TRUE,FALSE,FALSE
18201,1177,Avatr 11,TRUE,FALSE,FALSE
447,20,Avella,TRUE,FALSE,FALSE
253,10,Avenger,TRUE,FALSE,FALSE
2440,225,Avenger,FALSE,TRUE,FALSE
11538,225,Avenger 180 cc,FALSE,TRUE,FALSE
5004,367,AVENGER 700 8X8 ,FALSE,TRUE,FALSE
5002,367,AVENGER 8X8 S,FALSE,TRUE,FALSE
4999,367,AVENGER 8X8 STR,FALSE,TRUE,FALSE
5005,367,AVENGER 8X8 STX,FALSE,TRUE,FALSE
5000,367,AVENGER EFI 8X8,FALSE,TRUE,FALSE
5001,367,AVENGER LX,FALSE,TRUE,FALSE
5003,367,AVENGER ST LTD,FALSE,TRUE,FALSE
829,30,Avenir,TRUE,FALSE,FALSE
10666,40,Avenis,FALSE,TRUE,FALSE
1082,41,Avensis,TRUE,FALSE,FALSE
11590,41,Avensis Verso,TRUE,FALSE,FALSE
126,5,Aveo,TRUE,FALSE,FALSE
1341,58,Aviator,TRUE,FALSE,FALSE
4976,14,Aviator,FALSE,TRUE,FALSE
6565,402,AVKF18 ,FALSE,FALSE,TRUE
6566,402,AWE18,FALSE,FALSE,TRUE
187,7,AX,TRUE,FALSE,FALSE
11734,854,AX 700,FALSE,FALSE,TRUE
11738,854,AX 850,FALSE,FALSE,TRUE
2764,14,AX-1,FALSE,TRUE,FALSE
5889,146,AX7,TRUE,FALSE,FALSE
11722,511,AX850,FALSE,FALSE,TRUE
1491,24,Axela,TRUE,FALSE,FALSE
414,17,Axiom,TRUE,FALSE,FALSE
5910,119,Axion 870-800,FALSE,FALSE,TRUE
5909,119,Axion 960-920,FALSE,FALSE,TRUE
12519,814,AYA,TRUE,FALSE,FALSE
1083,41,Aygo,TRUE,FALSE,FALSE
11746,854,AZ 200,FALSE,FALSE,TRUE
11742,854,AZ 85,FALSE,FALSE,TRUE
529,24,AZ-1,TRUE,FALSE,FALSE
530,24,AZ-Offroad,TRUE,FALSE,FALSE
531,24,AZ-Wagon,TRUE,FALSE,FALSE
1664,16,Azera,TRUE,FALSE,FALSE
9966,89,Azkarra,TRUE,FALSE,FALSE
928,54,Aztek,TRUE,FALSE,FALSE
19247,1271,AZUR 380,FALSE,FALSE,TRUE
1449,78,Azure,TRUE,FALSE,FALSE
5701,201,AZW 18,FALSE,FALSE,TRUE
3974,141,B 350,FALSE,TRUE,FALSE
4594,208,B Series,FALSE,FALSE,TRUE
3690,306,B-805,FALSE,TRUE,FALSE
3747,40,B-King,FALSE,TRUE,FALSE
4983,12,B-MAX,TRUE,FALSE,FALSE
532,24,B-Serie,TRUE,FALSE,FALSE
7250,434,B10M,FALSE,FALSE,TRUE
7256,434,B10M2S,FALSE,FALSE,TRUE
7253,434,B10MB,FALSE,FALSE,TRUE
7259,434,B11,FALSE,FALSE,TRUE
7262,434,B11B,FALSE,FALSE,TRUE
13243,43,B12,FALSE,FALSE,TRUE
2566,241,B120 Wraith,FALSE,TRUE,FALSE
7265,434,B14,FALSE,FALSE,TRUE
4773,360,B30EV,TRUE,FALSE,FALSE
8777,114,B80B,FALSE,FALSE,TRUE
5094,372,B877F,FALSE,FALSE,TRUE
7247,434,B9,FALSE,FALSE,TRUE
1521,39,B9 Tribeca,TRUE,FALSE,FALSE
12555,987,Backountry,FALSE,TRUE,FALSE
12627,987,Backountry Sport,FALSE,TRUE,FALSE
12623,987,Backountry X-RS,FALSE,TRUE,FALSE
2706,104,Bad Boy,FALSE,TRUE,FALSE
3406,279,Baghira,FALSE,TRUE,FALSE
1040,39,Baja,TRUE,FALSE,FALSE
11042,762,Balast rollers,FALSE,FALSE,TRUE
1056,40,Baleno,TRUE,FALSE,FALSE
10738,746,Balya Yükleme,FALSE,FALSE,TRUE
3976,141,Bandit,FALSE,TRUE,FALSE
3514,285,Bandit 250,FALSE,TRUE,FALSE
3748,40,Bandit GSF 1200,FALSE,TRUE,FALSE
3749,40,Bandit GSF 1250,FALSE,TRUE,FALSE
3750,40,Bandit GSF 250,FALSE,TRUE,FALSE
3751,40,Bandit GSF 400,FALSE,TRUE,FALSE
3752,40,Bandit GSF 600,FALSE,TRUE,FALSE
3753,40,Bandit GSF 650,FALSE,TRUE,FALSE
3754,40,Bandit GSF 750,FALSE,TRUE,FALSE
281,11,Barchetta,TRUE,FALSE,FALSE
3101,270,Barhog,FALSE,TRUE,FALSE
3109,271,Basic,FALSE,TRUE,FALSE
5072,189,Basic 2,FALSE,TRUE,FALSE
5071,189,Basic Classic,FALSE,TRUE,FALSE
830,30,Bassara,TRUE,FALSE,FALSE
1084,41,BB,TRUE,FALSE,FALSE
5310,188,BC,FALSE,FALSE,TRUE
2218,207,BC3,TRUE,FALSE,FALSE
10922,758,BCC/BCCH,FALSE,FALSE,TRUE
3975,141,BD 250,FALSE,TRUE,FALSE
7610,450,BD200-5B,FALSE,TRUE,FALSE
7638,450,BD50QT-2A,FALSE,TRUE,FALSE
7634,450,BD50QT-9A,FALSE,TRUE,FALSE
11122,766,beater chopper,FALSE,FALSE,TRUE
11102,766,Beater shredder S01/0 (7.5kW),FALSE,FALSE,TRUE
11106,766,Beater shredder S01/1 (11kW),FALSE,FALSE,TRUE
11110,766,Beater shredder S01/2 (15kW),FALSE,FALSE,TRUE
11114,766,Beater shredder S01/3 (18.5kW),FALSE,FALSE,TRUE
11118,766,Beater shredder S01/4 (22kW),FALSE,FALSE,TRUE
1846,5,Bel Air,TRUE,FALSE,FALSE
15937,1101,Belde 220 CB,FALSE,FALSE,TRUE
3472,181,Bellagio,FALSE,TRUE,FALSE
1608,41,Belta,TRUE,FALSE,FALSE
1732,161,BEN BEN,TRUE,FALSE,FALSE
12763,161,Benni EC260,TRUE,FALSE,FALSE
12759,161,Benni EV360,TRUE,FALSE,FALSE
1731,161,BENNI MINI,TRUE,FALSE,FALSE
4349,78,Bentayga,TRUE,FALSE,FALSE
127,5,Beretta,TRUE,FALSE,FALSE
188,7,Berlingo,TRUE,FALSE,TRUE
4317,339,Besbi,FALSE,TRUE,FALSE
448,20,Besta,TRUE,FALSE,FALSE
4759,360,Bestune B30,TRUE,FALSE,FALSE
4765,360,Bestune B50,TRUE,FALSE,FALSE
4764,360,Bestune B70,TRUE,FALSE,FALSE
8325,360,Bestune B70s,TRUE,FALSE,FALSE
4763,360,Bestune B90,TRUE,FALSE,FALSE
7734,360,Bestune Nat,TRUE,FALSE,FALSE
8329,360,Bestune T55,TRUE,FALSE,FALSE
8321,360,Bestune T77,TRUE,FALSE,FALSE
8333,360,Bestune T99,TRUE,FALSE,FALSE
4758,360,Bestune X40,TRUE,FALSE,FALSE
4766,360,Bestune X80,TRUE,FALSE,FALSE
477,21,Beta,TRUE,FALSE,FALSE
9263,194,BEVERLY 400 HPE S,FALSE,TRUE,FALSE
5945,198,BF,FALSE,FALSE,TRUE
6092,24,Biante,TRUE,FALSE,FALSE
3691,306,Big Roadster,FALSE,TRUE,FALSE
4080,331,Big-Mini 125,FALSE,TRUE,FALSE
4065,331,Big-Mini 150,FALSE,TRUE,FALSE
4066,331,Big-Mini 190,FALSE,TRUE,FALSE
5006,367,BIGFOOT 6X6,FALSE,TRUE,FALSE
4067,331,Bigy 125MX,FALSE,TRUE,FALSE
4068,331,Bigy 150MX,FALSE,TRUE,FALSE
4069,331,Bigy 190MX,FALSE,TRUE,FALSE
1847,5,Biscayne,TRUE,FALSE,FALSE
1041,39,Bistro,TRUE,FALSE,FALSE
2561,239,Bitrix,FALSE,TRUE,FALSE
1427,75,Biturbo,TRUE,FALSE,FALSE
3212,61,BJ 250 Estrella,FALSE,TRUE,FALSE
10022,143,BJ1065,FALSE,FALSE,TRUE
5229,158,BJ121,TRUE,FALSE,FALSE
10046,143,BJ1257,FALSE,FALSE,TRUE
5231,158,BJ130,FALSE,FALSE,TRUE
9994,143,BJ1356,FALSE,FALSE,TRUE
5230,158,BJ212,TRUE,FALSE,FALSE
10038,143,BJ5163,FALSE,FALSE,TRUE
9990,143,BJ5166,FALSE,FALSE,TRUE
5792,143,BJ6103/BJ6105,FALSE,FALSE,TRUE
10062,143,BJ6103S8MHB,FALSE,FALSE,TRUE
